taxID	FSLB_count	GP143_count	GP157_count	GPR1_count	Galpha_count	Gbeta_count	Ggamma_count	Mth_count	Nematode_count	Olfactory_count	RBP1_count	STE2_count	STE3_count	TBP_count	Vomeronasal1_count	Vomeronasal2_count	cAMP_count	classA_count	classB1_count	classB2_count	classC_count	classF_count	classT_count
100035	2	0	0	4	5	1	1	0	0	0	3	1	1	4	0	0	1	0	0	0	0	0	0
1000413	0	0	0	0	1	1	4	0	0	0	6	0	0	3	0	0	1	0	0	0	1	0	0
1001832	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1001833	1	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1001938	1	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
10020	0	0	1	0	17	5	18	0	0	922	3	0	0	3	40	107	0	278	14	30	29	11	22
10029	0	1	1	0	21	5	14	0	0	770	3	0	0	2	8	18	0	249	15	24	33	9	10
10036	0	1	1	0	16	6	17	0	0	842	4	0	0	4	36	14	0	300	16	30	24	11	35
100452	0	0	1	0	21	3	3	14	0	0	4	0	0	2	0	0	1	589	27	17	28	9	0
100787	2	0	0	3	6	2	2	0	0	0	9	2	2	3	0	0	4	1	0	0	0	0	0
100819	0	1	1	0	14	4	12	0	0	27	2	0	0	3	0	0	0	272	17	21	18	11	2
100861	0	0	0	0	1	1	1	0	0	0	4	0	0	3	0	0	2	0	0	0	8	0	0
10090	0	1	1	0	16	5	18	0	0	1143	3	0	0	3	144	115	0	311	15	30	29	11	35
100902	1	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	5	0	0	0	0	0	0
100907	0	1	1	0	27	8	17	0	0	80	4	0	0	6	4	2	0	521	22	31	34	13	2
10103	0	1	1	0	18	5	20	0	0	997	3	0	0	4	69	55	0	295	15	27	32	11	30
1010633	0	0	0	0	3	2	7	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	0
101091	1	0	0	0	9	2	4	0	0	0	3	0	0	1	0	0	0	0	0	0	3	0	0
101097	6	0	0	0	8	2	2	0	0	0	3	0	0	1	0	0	0	0	0	0	2	0	0
101127	1	0	0	0	13	4	4	0	0	0	3	0	0	1	0	0	0	0	0	0	3	0	0
101142	2	0	0	0	11	3	2	0	0	0	3	0	0	1	0	0	0	0	0	0	7	0	0
10116	0	1	1	0	16	7	15	0	0	1146	3	0	0	3	61	62	0	295	15	30	26	11	36
101201	0	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
10141	0	1	1	0	18	5	18	0	0	744	3	0	0	3	3	38	0	275	16	29	22	10	18
10160	0	1	1	0	26	5	17	0	0	806	3	0	0	4	39	77	0	289	15	30	25	12	28
1016849	0	0	0	1	4	1	1	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0
10181	0	1	1	0	17	8	15	0	0	1175	3	0	0	3	5	11	0	244	15	31	38	8	6
10195	0	0	0	0	10	2	6	7	0	0	3	0	0	4	0	0	0	187	7	5	8	2	0
10212	0	0	1	0	9	3	3	8	0	0	4	0	0	2	0	0	0	128	5	9	14	9	0
10228	0	0	0	0	8	3	2	0	0	0	3	0	0	2	0	0	2	399	5	56	76	2	0
102285	0	0	0	0	9	3	4	3	0	0	4	0	0	3	0	0	0	62	1	0	4	5	0
1026970	0	1	1	0	18	7	20	0	0	369	3	0	0	3	1	3	0	257	15	30	21	11	23
1028729	1	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
1033008	0	0	0	1	39	1	2	0	0	0	3	0	19	6	0	0	0	0	0	0	0	0	0
1033014	0	0	0	1	25	1	2	0	0	0	3	0	12	1	0	0	0	0	0	0	0	0	0
1033252	0	0	0	0	43	1	2	0	0	0	3	0	31	2	0	0	0	0	0	0	0	0	0
1033263	0	0	0	1	33	1	2	0	0	0	3	0	15	1	0	0	0	0	0	0	0	0	0
103349	0	0	0	0	1	1	2	0	0	0	9	0	0	1	0	0	1	0	0	0	0	0	0
103372	0	1	0	0	5	3	3	10	0	0	3	0	0	3	0	0	0	66	5	4	10	5	0
1035309	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1036611	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1036612	3	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
1036808	0	0	0	1	11	1	3	0	0	0	5	0	6	1	0	0	0	0	0	0	0	0	0
103695	0	1	1	0	16	5	15	0	0	200	3	0	0	3	1	85	0	318	18	23	28	11	13
103762	0	0	0	0	5	2	4	0	0	0	11	0	0	7	0	0	1	0	0	0	0	0	0
1037660	0	0	0	0	4	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
103775	0	0	0	0	8	3	4	9	0	0	4	0	0	5	0	0	0	72	5	4	9	5	0
103827	0	0	0	0	9	3	5	0	0	0	3	0	0	2	0	0	0	78	2	2	6	4	0
103954	0	1	1	0	8	4	10	0	0	60	2	0	0	3	0	0	0	225	15	9	13	9	2
103956	0	1	1	0	14	4	12	0	0	73	2	0	0	3	0	0	0	247	16	20	16	9	2
1041015	0	0	0	0	8	3	5	19	0	0	3	0	0	5	0	0	0	80	5	7	9	5	0
1042133	0	0	0	2	6	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
1042311	1	0	0	1	3	1	1	0	0	0	3	1	1	2	0	0	4	0	0	0	0	0	0
104259	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1043002	3	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1043003	3	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1043004	3	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1043005	3	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
104341	0	0	0	0	13	1	2	0	0	0	3	0	6	1	0	0	0	0	0	0	0	0	0
104408	0	0	0	1	3	1	1	0	0	0	3	0	2	1	0	0	0	2	0	0	0	0	0
104421	0	1	0	0	6	3	4	13	0	0	3	0	0	3	0	0	0	64	4	3	10	5	0
104452	0	1	0	0	6	3	2	3	0	0	3	0	0	4	0	0	0	97	6	4	8	6	0
1047168	4	0	0	4	3	1	1	0	0	0	3	1	1	2	0	0	0	0	0	0	0	0	0
104777	0	0	0	0	10	3	5	10	0	0	3	0	0	4	0	0	0	218	8	8	7	2	0
1048519	2	0	0	2	8	1	1	0	0	0	3	1	1	1	0	0	1	1	0	0	0	0	0
1048955	1	0	0	3	4	1	1	0	0	0	3	0	1	2	0	0	1	0	0	0	0	0	0
105023	0	1	1	0	25	8	22	0	0	60	2	0	0	4	4	50	0	416	23	34	34	13	1
1051890	1	0	0	1	3	1	1	0	0	0	3	1	2	1	0	0	1	0	0	0	0	0	0
1051891	0	0	0	6	22	4	1	0	0	0	4	0	4	1	0	0	0	0	0	0	0	0	0
1052685	0	0	0	0	14	1	2	0	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0
1052879	0	0	0	0	2	1	1	0	0	0	5	0	0	1	0	0	0	0	0	0	11	0	0
1052880	0	0	0	0	2	1	1	0	0	0	4	0	0	1	0	0	0	0	0	0	8	0	0
1053134	1	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
105351	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
105696	1	0	0	4	5	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
105785	0	0	0	0	8	3	3	13	0	0	3	0	0	3	0	0	0	108	9	7	10	5	0
105984	0	0	0	2	3	1	2	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
106004	0	0	0	3	10	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
106335	0	0	0	0	7	4	10	0	0	0	11	0	0	9	0	0	2	0	0	0	0	0	0
106549	0	0	0	0	2	1	6	0	0	0	9	0	0	6	0	0	1	0	0	0	0	0	0
106582	0	1	1	0	27	8	24	0	0	131	3	0	0	4	4	67	1	626	27	44	42	14	0
106734	0	1	1	0	18	6	16	0	0	264	3	0	0	3	1	0	0	343	18	30	21	8	10
1069201	1	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1069680	0	0	0	0	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1071378	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1071380	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1071381	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1071382	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1071383	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
107208	0	1	1	0	12	4	11	0	0	15	2	0	0	3	0	0	0	238	16	16	16	11	3
1072105	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
107213	0	1	0	0	7	3	2	10	0	0	4	0	0	3	0	0	0	52	7	3	7	4	0
1072389	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1073089	2	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1073090	1	0	0	0	3	1	1	0	0	0	3	1	1	2	0	0	0	0	0	0	0	0	0
1076256	0	0	0	6	21	1	2	0	0	0	3	0	6	2	0	0	0	0	0	0	0	0	0
1077348	0	0	0	0	15	1	1	0	0	0	5	0	7	1	0	0	0	0	0	0	0	0	0
1079267	1	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	5	0	0	0	0	0	0
108018	1	0	0	6	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1080233	3	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1081102	1	0	0	1	3	1	1	0	0	0	3	1	1	2	0	0	3	0	0	0	0	0	0
1081103	1	0	0	1	4	1	1	0	0	0	4	1	1	1	0	0	5	0	0	0	0	0	0
1081104	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1081108	1	0	0	0	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1081109	0	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1081914	0	0	0	2	3	1	1	0	0	0	3	1	1	2	0	0	1	0	0	0	0	0	0
108875	0	0	0	0	1	1	3	0	0	0	3	0	0	4	0	0	1	0	0	0	0	0	0
1089458	1	0	0	3	6	1	1	0	0	0	3	1	1	1	0	0	7	0	0	0	0	0	0
1090488	0	1	1	0	29	8	16	0	0	11	4	0	0	5	2	6	1	326	21	31	35	7	1
109152	0	0	0	0	1	1	1	0	0	0	2	0	0	3	0	0	2	0	0	0	0	0	0
109264	1	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
109376	0	0	0	0	1	3	5	0	0	0	9	0	0	9	0	0	1	0	0	0	0	0	0
1093897	1	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
1093900	1	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1094350	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
109461	0	0	0	0	7	3	3	4	0	0	3	0	0	3	0	0	0	64	15	4	9	4	0
1094619	0	0	0	0	1	1	1	0	0	0	3	0	0	3	0	0	5	0	0	0	5	0	0
109478	0	1	0	0	15	6	12	0	0	379	3	0	0	4	0	0	0	201	13	25	17	8	13
1095194	1	0	0	5	4	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1095629	0	0	0	0	17	1	2	0	0	0	3	0	10	1	0	0	0	2	0	0	0	0	0
1095630	1	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
109634	0	0	0	0	24	1	2	0	0	0	4	0	7	1	0	0	0	0	0	0	0	0	0
109636	0	0	0	0	19	1	2	0	0	0	3	0	7	1	0	0	0	0	0	0	0	0	0
109894	2	0	0	0	8	1	2	0	0	0	3	0	0	1	0	0	2	7	0	0	16	0	0
109895	3	0	0	0	5	1	2	0	0	0	4	0	0	1	0	0	3	1	0	0	12	0	0
1101274	0	0	0	4	5	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
1104152	0	0	0	0	2	1	1	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0
110450	0	0	0	0	2	1	1	0	0	0	6	0	0	3	0	0	1	0	0	0	0	0	0
1105319	1	0	0	0	6	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
110676	0	1	1	0	15	4	9	0	0	87	2	0	0	3	0	0	0	251	17	23	18	10	1
110799	0	1	0	0	6	3	4	11	0	0	3	0	0	3	0	0	0	76	6	4	9	6	0
1108050	0	0	0	3	8	1	1	0	0	0	4	0	2	1	0	0	0	0	0	0	0	0	0
1109041	0	1	1	0	15	4	12	0	0	24	2	0	0	3	0	0	0	249	17	21	17	10	2
1109443	0	0	0	5	20	1	3	0	0	0	3	0	7	1	0	0	0	0	0	0	0	0	0
111012	2	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1111077	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
111463	1	0	0	3	4	1	1	0	0	0	4	1	1	1	0	0	2	0	0	0	0	0	0
1116229	1	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1117310	3	0	0	1	4	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
1117311	3	0	0	1	4	1	2	0	0	0	9	0	1	1	0	0	0	0	0	0	0	0	0
1118519	0	1	1	0	16	5	12	0	0	44	2	0	0	3	0	0	0	244	15	20	17	10	4
1118524	0	1	1	0	15	4	9	0	0	60	2	0	0	3	0	0	0	259	17	17	16	11	2
1118560	0	1	1	0	14	4	12	0	0	24	1	0	0	3	0	0	0	235	17	15	13	10	9
1118748	0	1	1	0	14	4	9	0	0	57	1	0	0	3	0	0	0	261	17	16	15	11	1
1118817	0	1	1	0	14	4	11	0	0	47	1	0	0	3	0	0	0	247	15	21	15	11	2
112253	0	0	0	0	4	1	1	0	0	0	12	0	0	3	0	0	1	0	0	0	0	0	0
112416	1	0	0	1	5	1	1	0	0	0	2	1	1	2	0	0	3	0	0	0	0	0	0
112498	4	0	0	3	3	1	1	0	0	0	3	1	1	2	0	0	0	0	0	0	0	0	0
112525	0	0	3	0	11	3	2	18	0	0	3	0	0	2	0	1	1	743	17	20	29	5	0
1126212	3	0	0	5	3	1	1	0	0	0	3	1	1	1	0	0	5	0	0	0	0	0	0
1126814	0	0	0	0	2	1	1	0	0	0	3	0	0	1	0	0	0	0	0	0	8	0	0
113115	0	1	1	0	14	4	12	0	0	9	3	0	0	3	0	0	0	243	16	17	16	11	0
1131564	1	0	0	3	4	1	1	0	0	0	4	1	1	1	0	0	3	0	0	0	0	0	0
1131581	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	6	0	0	0	0	0	0
1131652	4	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	5	0	0	0	0	0	0
1132637	1	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
113540	0	2	1	0	28	10	20	0	0	29	3	0	0	3	8	12	0	482	23	46	34	16	2
1137138	0	0	0	6	14	1	2	0	0	0	4	0	10	1	0	0	0	0	0	0	0	0	0
1137211	1	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1141098	1	0	0	7	4	1	1	0	0	0	3	0	1	2	0	0	2	0	0	0	0	0	0
114155	0	0	0	0	15	1	2	0	0	0	3	0	8	1	0	0	0	0	0	0	0	0	0
114276	0	1	1	0	14	4	11	0	0	29	2	0	0	3	0	0	0	240	15	14	13	11	1
114331	0	1	1	0	13	4	11	0	0	30	2	0	0	2	0	0	0	249	15	16	17	10	6
114369	0	1	1	0	15	4	12	0	0	28	1	0	0	2	0	0	0	241	14	17	17	10	5
114742	0	0	0	0	2	1	1	0	0	0	3	0	0	4	0	0	4	0	0	0	6	0	0
1149755	1	0	0	7	5	1	1	0	0	0	3	1	0	1	0	0	3	0	0	0	0	0	0
1150837	1	0	0	4	5	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1151754	0	0	0	0	4	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
115618	0	1	1	0	12	5	7	0	0	51	1	0	0	3	0	0	0	218	15	17	13	8	1
1156394	0	0	0	0	1	1	1	0	0	0	3	0	0	3	0	0	2	0	0	0	4	0	0
1157616	4	0	0	4	5	2	1	0	0	0	7	2	2	3	0	0	0	0	0	0	0	0	0
1159556	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1160497	1	0	0	0	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
1160509	1	0	0	1	5	1	1	0	0	0	3	1	0	1	0	0	1	0	0	0	0	0	0
1160851	0	1	1	0	16	4	11	0	0	24	1	0	0	3	0	0	0	240	15	17	16	8	2
1160894	0	1	1	0	14	4	12	0	0	25	1	0	0	3	0	0	0	242	15	17	16	10	7
1163406	1	0	0	2	3	1	1	0	0	0	4	1	1	1	0	0	2	0	0	0	0	0	0
1165861	0	0	0	3	5	1	1	0	0	0	5	0	3	1	0	0	0	0	0	0	0	0	0
116603	0	0	0	1	11	1	2	0	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0
1168221	2	0	0	1	3	1	1	0	0	0	4	1	1	2	0	0	1	0	0	0	0	0	0
1168544	1	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1168545	1	0	0	5	6	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1168546	2	0	0	6	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
116970	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
117010	0	0	0	0	19	1	1	0	0	0	3	0	7	1	0	0	0	0	0	0	0	0	0
1170229	0	0	0	1	4	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1170767	1	0	0	3	3	1	1	0	0	0	3	1	1	2	0	0	3	0	0	0	0	0	0
117165	0	1	1	0	9	4	10	0	0	30	2	0	0	3	0	0	0	246	17	15	16	11	6
1173701	0	0	0	7	3	1	1	0	0	0	3	0	1	2	0	0	2	0	0	0	0	0	0
1176127	2	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1176131	2	0	0	2	3	1	1	0	0	0	3	1	1	3	0	0	1	0	0	0	0	0	0
117903	0	0	0	0	14	4	1	0	0	0	8	0	0	3	0	0	0	75	0	0	3	4	0
118154	0	1	1	0	33	9	22	0	0	32	4	0	0	3	9	8	1	385	23	50	35	12	1
118183	0	1	1	0	15	5	8	0	0	69	2	0	0	3	0	0	0	257	18	21	17	9	2
118200	0	1	0	0	13	3	12	0	0	35	2	0	0	3	0	0	0	192	13	18	13	11	3
1182541	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1182542	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1182543	1	0	0	2	5	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1182544	1	0	0	2	5	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1182545	1	0	0	2	7	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
118357	0	0	0	0	1	2	2	0	0	0	6	0	0	2	0	0	1	0	0	0	0	0	0
118781	0	0	0	0	4	3	9	0	0	0	8	0	0	3	0	0	0	0	0	0	0	0	0
1187904	1	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
118793	0	1	1	0	12	5	11	0	0	89	2	0	0	3	0	0	0	261	16	20	17	10	1
118797	0	1	1	0	16	5	14	0	0	25	3	0	0	3	0	0	0	259	15	30	19	12	1
1191159	0	0	0	8	3	1	1	0	0	0	2	1	1	1	0	0	3	0	0	0	0	0	0
1194566	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
1194695	0	0	0	0	1	1	5	0	0	0	6	0	0	1	0	0	1	0	0	0	1	0	0
1195481	2	0	0	0	12	4	3	0	0	0	4	0	0	2	0	0	0	0	0	0	4	0	0
1196081	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1196302	0	1	1	0	15	4	12	0	0	29	2	0	0	3	0	0	0	246	15	14	16	10	5
1198029	1	0	0	0	3	1	1	0	0	0	3	4	1	1	0	0	0	0	0	0	0	0	0
119953	1	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1202772	0	0	0	0	1	1	1	0	0	0	3	0	0	3	0	0	3	0	0	0	3	0	0
120398	0	0	0	0	1	1	1	0	0	0	3	0	0	3	0	0	2	0	0	0	16	0	0
1206466	0	0	0	2	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1208366	0	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1209917	1	0	0	4	4	1	1	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0
1209918	1	0	0	5	3	1	1	0	0	0	3	1	0	1	0	0	2	0	0	0	0	0	0
1209926	1	0	0	5	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1209931	1	0	0	3	3	1	1	0	0	0	3	1	0	1	0	0	1	0	0	0	0	0	0
1209932	1	0	0	5	3	1	1	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0
121224	0	1	0	0	6	5	3	8	0	0	3	0	0	3	0	0	0	74	5	4	8	6	0
1213857	1	0	0	4	3	1	1	0	0	0	3	0	1	1	0	0	2	0	0	0	0	0	0
1213859	1	0	0	8	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1213867	1	0	0	0	7	1	2	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
121402	0	1	1	0	26	8	22	0	0	2	3	0	0	3	2	1	0	400	22	34	22	11	0
1214568	1	0	0	6	6	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1214573	1	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1215338	0	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
121627	2	0	0	2	5	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
1216348	1	0	0	7	3	1	1	0	0	0	3	0	1	1	0	0	2	0	0	0	0	0	0
121845	0	2	0	0	6	6	4	9	0	0	5	0	0	4	0	0	0	101	4	4	14	6	0
1218682	0	1	1	0	13	5	7	0	0	27	2	0	0	3	0	0	0	228	17	11	14	9	2
1220162	0	0	0	1	3	1	1	0	0	0	5	0	1	1	0	0	0	0	0	0	0	0	0
1220188	0	0	0	0	2	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1220207	2	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1220523	0	1	1	0	14	4	9	0	0	30	3	0	0	3	0	0	0	240	16	17	16	9	11
1220924	1	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1220926	2	0	0	0	12	3	4	0	0	0	3	0	0	2	0	0	0	0	0	0	5	0	0
1226010	1	0	0	1	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1227364	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1229662	1	0	0	4	6	1	1	0	0	0	3	1	0	1	0	0	2	0	0	0	0	0	0
1229664	1	0	0	4	6	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
1230097	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
1230840	0	1	1	0	16	5	9	0	0	1206	3	0	0	3	8	1	0	282	15	33	23	11	19
1230905	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1232801	0	2	0	0	6	4	5	21	0	0	3	0	0	4	0	0	0	197	12	7	13	9	0
1234261	0	0	0	0	10	3	12	3	0	0	4	0	0	3	0	0	0	460	6	6	18	4	0
123648	0	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
123683	0	1	1	0	23	6	14	0	0	17	2	0	0	4	5	4	1	333	21	39	34	13	1
1237068	1	0	0	3	4	1	1	0	0	0	5	1	1	1	0	0	2	0	0	0	0	0	0
1237075	0	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1237896	1	0	0	7	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
123851	0	1	0	0	7	3	2	20	0	0	3	0	0	2	0	0	0	108	8	4	9	5	0
1245745	1	0	0	0	3	1	1	0	0	0	5	1	1	1	0	0	1	0	0	0	0	0	0
1245769	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1246581	0	0	0	0	2	1	1	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0
125297	0	1	1	0	15	4	9	0	0	20	1	0	0	3	0	0	0	243	17	10	14	11	1
1262450	1	0	0	0	3	1	1	0	0	0	3	1	1	2	0	0	3	0	0	0	0	0	0
1263082	1	0	0	0	11	5	2	0	0	0	3	0	0	2	0	0	0	0	0	0	3	0	0
126957	0	0	0	0	6	2	5	21	0	0	4	0	0	5	0	0	1	87	5	9	14	5	0
126998	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
127582	0	1	1	0	17	5	15	0	0	712	3	0	0	3	8	1	0	278	15	38	24	11	20
1276538	4	0	0	4	4	1	1	0	0	0	3	1	1	2	0	0	0	0	0	0	0	0	0
1279085	1	0	0	5	5	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
127929	0	1	1	0	15	4	8	0	0	23	1	0	0	3	0	0	0	232	15	14	15	10	4
1280837	0	0	0	1	4	1	1	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0
1283841	1	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
128390	0	1	0	0	14	3	13	0	0	46	2	0	0	3	0	0	0	205	16	17	12	10	1
1284197	1	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
1286918	0	0	0	0	2	1	1	0	0	0	4	0	0	1	0	0	0	0	0	0	6	0	0
1286976	0	0	0	0	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
1287680	1	0	0	2	3	1	1	0	0	0	2	1	1	1	0	0	2	0	0	0	0	0	0
1287681	0	0	0	0	3	1	1	0	0	0	3	1	1	2	0	0	2	0	0	0	0	0	0
1287682	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
1291518	1	0	0	1	4	1	1	0	0	0	4	1	1	1	0	0	6	0	0	0	1	0	0
12930	0	2	1	0	16	4	11	0	0	62	3	0	0	3	0	0	0	260	17	17	19	12	1
